id,suscriptor_id,es_plantilla,codigo,nombre,tipo,naturaleza,nivel,categoria_nivel,ruta,ruta_codigo,padre_id,registra_tercero,requiere_centro_costo,requiere_presupuesto,niif_categoria_id,puc_categoria_id,activo,fecha_creacion,fecha_actualizacion
,,1,519510,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51951001,Libros- suscripciones- periodicos y revistas,gasto,D,5,auxiliar,,,519510,1,0,1,,,1,,
,,1,519515,MUSICA AMBIENTAL,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51951501,Musica ambiental,gasto,D,5,auxiliar,,,519515,1,0,1,,,1,,
,,1,519520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51952001,Gastos de representacion y relaciones publicas,gasto,D,5,auxiliar,,,519520,1,0,1,,,1,,
,,1,519525,ELEMENTOS DE ASEO Y CAFETERIA,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51952501,Elementos de aseo y cafeteria,gasto,D,5,auxiliar,,,519525,1,0,1,,,1,,
,,1,519530,UTILES- PAPELERIA Y FOTOCOPIAS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51953001,utiles- papeleria y fotocopias,gasto,D,5,auxiliar,,,519530,1,0,1,,,1,,
,,1,519535,COMBUSTIBLES Y LUBRICANTES,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51953501,Combustibles y lubricantes,gasto,D,5,auxiliar,,,519535,1,0,1,,,1,,
,,1,519540,ENVASES Y EMPAQUES,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51954001,Envases y empaques,gasto,D,5,auxiliar,,,519540,1,0,1,,,1,,
,,1,519545,TAXIS Y BUSES,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51954501,Taxis y buses,gasto,D,5,auxiliar,,,519545,1,0,1,,,1,,
,,1,519550,ESTAMPILLAS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51955001,Estampillas,gasto,D,5,auxiliar,,,519550,1,0,1,,,1,,
,,1,519555,MICROFILMACION,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51955501,Microfilmacion,gasto,D,5,auxiliar,,,519555,1,0,1,,,1,,
,,1,519560,CASINO Y RESTAURANTE,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51956001,Casino y restaurante,gasto,D,5,auxiliar,,,519560,1,0,1,,,1,,
,,1,519565,PARQUEADEROS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51956501,Parqueaderos,gasto,D,5,auxiliar,,,519565,1,0,1,,,1,,
,,1,519570,INDEMNIZACION POR DAnhOS A TERCEROS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51957001,Indemnizacion por danhos a terceros,gasto,D,5,auxiliar,,,519570,1,0,1,,,1,,
,,1,519575,POLVORA Y SIMILARES,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51957501,Polvora y similares,gasto,D,5,auxiliar,,,519575,1,0,1,,,1,,
,,1,519595,OTROS,gasto,D,4,subcuenta,,,5195,0,0,1,,,1,,
,,1,51959501,Otros,gasto,D,5,auxiliar,,,519595,1,0,1,,,1,,
,,1,5199,PROVISIONES,gasto,D,3,cuenta,,,51,0,0,1,,,1,,
,,1,519905,INVERSIONES,gasto,D,4,subcuenta,,,5199,0,0,1,,,1,,
,,1,51990501,Inversiones,gasto,D,5,auxiliar,,,519905,1,0,1,,,1,,
,,1,519910,DEUDORES,gasto,D,4,subcuenta,,,5199,0,0,1,,,1,,
,,1,51991001,Deudores,gasto,D,5,auxiliar,,,519910,1,0,1,,,1,,
,,1,519915,PROPIEDADES- PLANTA Y EQUIPO,gasto,D,4,subcuenta,,,5199,0,0,1,,,1,,
,,1,51991501,Propiedades- planta y equipo,gasto,D,5,auxiliar,,,519915,1,0,1,,,1,,
,,1,519995,OTROS ACTIVOS,gasto,D,4,subcuenta,,,5199,0,0,1,,,1,,
,,1,51999501,Otros activos,gasto,D,5,auxiliar,,,519995,1,0,1,,,1,,
,,1,52,OPERACIONALES DE VENTAS,gasto,D,2,grupo,,,5,0,0,1,,,1,,
,,1,5205,GASTOS DE PERSONAL,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,520503,SALARIO INTEGRAL,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52050301,Salario integral,gasto,D,5,auxiliar,,,520503,1,0,1,,,1,,
,,1,520506,SUELDOS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52050601,Sueldos,gasto,D,5,auxiliar,,,520506,1,0,1,,,1,,
,,1,520512,JORNALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52051201,Jornales,gasto,D,5,auxiliar,,,520512,1,0,1,,,1,,
,,1,520515,HORAS EXTRAS Y RECARGOS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52051501,Horas extras y recargos,gasto,D,5,auxiliar,,,520515,1,0,1,,,1,,
,,1,520518,COMISIONES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52051801,Comisiones,gasto,D,5,auxiliar,,,520518,1,0,1,,,1,,
,,1,520521,VIATICOS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52052101,Viaticos,gasto,D,5,auxiliar,,,520521,1,0,1,,,1,,
,,1,520524,INCAPACIDADES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52052401,Incapacidades,gasto,D,5,auxiliar,,,520524,1,0,1,,,1,,
,,1,520527,AUXILIO DE TRANSPORTE,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52052701,Auxilio de transporte,gasto,D,5,auxiliar,,,520527,1,0,1,,,1,,
,,1,520530,CESANTIAS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52053001,Cesantias,gasto,D,5,auxiliar,,,520530,1,0,1,,,1,,
,,1,520533,INTERESES SOBRE CESANTIAS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52053301,Intereses sobre cesantias,gasto,D,5,auxiliar,,,520533,1,0,1,,,1,,
,,1,520536,PRIMA DE SERVICIOS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52053601,Prima de servicios,gasto,D,5,auxiliar,,,520536,1,0,1,,,1,,
,,1,520539,VACACIONES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52053901,Vacaciones,gasto,D,5,auxiliar,,,520539,1,0,1,,,1,,
,,1,520542,PRIMAS EXTRALEGALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52054201,Primas extralegales,gasto,D,5,auxiliar,,,520542,1,0,1,,,1,,
,,1,520545,AUXILIOS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52054501,Auxilios,gasto,D,5,auxiliar,,,520545,1,0,1,,,1,,
,,1,520548,BONIFICACIONES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52054801,Bonificaciones,gasto,D,5,auxiliar,,,520548,1,0,1,,,1,,
,,1,520551,DOTACION Y SUMINISTRO A TRABAJADORES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52055101,Dotacion y suministro a trabajadores,gasto,D,5,auxiliar,,,520551,1,0,1,,,1,,
,,1,520554,SEGUROS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52055401,Seguros,gasto,D,5,auxiliar,,,520554,1,0,1,,,1,,
,,1,520557,CUOTAS PARTES PENSIONES DE JUBILACION,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52055701,Cuotas partes pensiones de jubilacion,gasto,D,5,auxiliar,,,520557,1,0,1,,,1,,
,,1,520558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52055801,Amortizacion calculo actuarial pensiones de jubilacion,gasto,D,5,auxiliar,,,520558,1,0,1,,,1,,
,,1,520559,PENSIONES DE JUBILACION,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52055901,Pensiones de jubilacion,gasto,D,5,auxiliar,,,520559,1,0,1,,,1,,
,,1,520560,INDEMNIZACIONES LABORALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056001,Indemnizaciones laborales,gasto,D,5,auxiliar,,,520560,1,0,1,,,1,,
,,1,520561,AMORTIZACION BONOS PENSIONALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056101,Amortizacion bonos pensionales,gasto,D,5,auxiliar,,,520561,1,0,1,,,1,,
,,1,520562,AMORTIZACION TITULOS PENSIONALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056201,Amortizacion titulos pensionales,gasto,D,5,auxiliar,,,520562,1,0,1,,,1,,
,,1,520563,CAPACITACION AL PERSONAL,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056301,Capacitacion al personal,gasto,D,5,auxiliar,,,520563,1,0,1,,,1,,
,,1,520566,GASTOS DEPORTIVOS Y DE RECREACION,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056601,Gastos deportivos y de recreacion,gasto,D,5,auxiliar,,,520566,1,0,1,,,1,,
,,1,520568,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES- ARP,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056801,Aportes a administradoras de riesgos profesionales- ARP,gasto,D,5,auxiliar,,,520568,1,0,1,,,1,,
,,1,520569,APORTES A ENTIDADES PROMOTORAS DE SALUD- EPS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52056901,Aportes a entidades promotoras de salud- EPS,gasto,D,5,auxiliar,,,520569,1,0,1,,,1,,
,,1,520570,APORTES A FONDOS DE PENSIONES Y/O CESANTIAS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52057001,Aportes a fondos de pensiones y/o cesantias,gasto,D,5,auxiliar,,,520570,1,0,1,,,1,,
,,1,520572,APORTES CAJAS DE COMPENSACION FAMILIAR,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52057201,Aportes cajas de compensacion familiar,gasto,D,5,auxiliar,,,520572,1,0,1,,,1,,
,,1,520575,APORTES ICBF,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52057501,Aportes ICBF,gasto,D,5,auxiliar,,,520575,1,0,1,,,1,,
,,1,520578,SENA,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52057801,SENA,gasto,D,5,auxiliar,,,520578,1,0,1,,,1,,
,,1,520581,APORTES SINDICALES,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52058101,Aportes sindicales,gasto,D,5,auxiliar,,,520581,1,0,1,,,1,,
,,1,520584,GASTOS MEDICOS Y DROGAS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52058401,Gastos medicos y drogas,gasto,D,5,auxiliar,,,520584,1,0,1,,,1,,
,,1,520595,OTROS,gasto,D,4,subcuenta,,,5205,0,0,1,,,1,,
,,1,52059501,Otros,gasto,D,5,auxiliar,,,520595,1,0,1,,,1,,
,,1,5210,HONORARIOS,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,521005,JUNTA DIRECTIVA,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52100501,Junta directiva,gasto,D,5,auxiliar,,,521005,1,0,1,,,1,,
,,1,521010,REVISORIA FISCAL,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52101001,Revisoria fiscal,gasto,D,5,auxiliar,,,521010,1,0,1,,,1,,
,,1,521015,AUDITORIA EXTERNA,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52101501,Auditoria externa,gasto,D,5,auxiliar,,,521015,1,0,1,,,1,,
,,1,521020,AVALUOS,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52102001,Avaluos,gasto,D,5,auxiliar,,,521020,1,0,1,,,1,,
,,1,521025,ASESORIA JURIDICA,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52102501,Asesoria juridica,gasto,D,5,auxiliar,,,521025,1,0,1,,,1,,
,,1,521030,ASESORIA FINANCIERA,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52103001,Asesoria financiera,gasto,D,5,auxiliar,,,521030,1,0,1,,,1,,
,,1,521035,ASESORIA TECNICA,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52103501,Asesoria tecnica,gasto,D,5,auxiliar,,,521035,1,0,1,,,1,,
,,1,521095,OTROS,gasto,D,4,subcuenta,,,5210,0,0,1,,,1,,
,,1,52109501,Otros,gasto,D,5,auxiliar,,,521095,1,0,1,,,1,,
,,1,5215,IMPUESTOS,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,521505,INDUSTRIA Y COMERCIO,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52150501,Industria y comercio,gasto,D,5,auxiliar,,,521505,1,0,1,,,1,,
,,1,521510,DE TIMBRES,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52151001,De timbres,gasto,D,5,auxiliar,,,521510,1,0,1,,,1,,
,,1,521515,A LA PROPIEDAD RAIZ,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52151501,A la propiedad raiz,gasto,D,5,auxiliar,,,521515,1,0,1,,,1,,
,,1,521520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52152001,Derechos sobre instrumentos publicos,gasto,D,5,auxiliar,,,521520,1,0,1,,,1,,
,,1,521525,DE VALORIZACION,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52152501,De valorizacion,gasto,D,5,auxiliar,,,521525,1,0,1,,,1,,
,,1,521530,DE TURISMO,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52153001,De turismo,gasto,D,5,auxiliar,,,521530,1,0,1,,,1,,
,,1,521535,TASA POR UTILIZACION DE PUERTOS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52153501,Tasa por utilizacion de puertos,gasto,D,5,auxiliar,,,521535,1,0,1,,,1,,
,,1,521540,DE VEHICULOS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52154001,De vehiculos,gasto,D,5,auxiliar,,,521540,1,0,1,,,1,,
,,1,521545,DE ESPECTACULOS PUBLICOS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52154501,De espectaculos publicos,gasto,D,5,auxiliar,,,521545,1,0,1,,,1,,
,,1,521550,CUOTAS DE FOMENTO,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52155001,Cuotas de fomento,gasto,D,5,auxiliar,,,521550,1,0,1,,,1,,
,,1,521555,LICORES,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52155501,Licores,gasto,D,5,auxiliar,,,521555,1,0,1,,,1,,
,,1,521560,CERVEZAS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52156001,Cervezas,gasto,D,5,auxiliar,,,521560,1,0,1,,,1,,
,,1,521565,CIGARRILLOS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52156501,Cigarrillos,gasto,D,5,auxiliar,,,521565,1,0,1,,,1,,
,,1,521570,IVA DESCONTABLE,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52157001,IVA descontable,gasto,D,5,auxiliar,,,521570,1,0,1,,,1,,
,,1,521595,OTROS,gasto,D,4,subcuenta,,,5215,0,0,1,,,1,,
,,1,52159501,Otros,gasto,D,5,auxiliar,,,521595,1,0,1,,,1,,
,,1,5220,ARRENDAMIENTOS,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,522005,TERRENOS,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52200501,Terrenos,gasto,D,5,auxiliar,,,522005,1,0,1,,,1,,
,,1,522010,CONSTRUCCIONES Y EDIFICACIONES,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52201001,Construcciones y edificaciones,gasto,D,5,auxiliar,,,522010,1,0,1,,,1,,
,,1,522015,MAQUINARIA Y EQUIPO,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52201501,Maquinaria y equipo,gasto,D,5,auxiliar,,,522015,1,0,1,,,1,,
,,1,522020,EQUIPO DE OFICINA,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52202001,Equipo de oficina,gasto,D,5,auxiliar,,,522020,1,0,1,,,1,,
,,1,522025,EQUIPO DE COMPUTACION Y COMUNICACION,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52202501,Equipo de computacion y comunicacion,gasto,D,5,auxiliar,,,522025,1,0,1,,,1,,
,,1,522030,EQUIPO MEDICO-CIENTIFICO,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52203001,Equipo medico-cientifico,gasto,D,5,auxiliar,,,522030,1,0,1,,,1,,
,,1,522035,EQUIPO DE HOTELES Y RESTAURANTES,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52203501,Equipo de hoteles y restaurantes,gasto,D,5,auxiliar,,,522035,1,0,1,,,1,,
,,1,522040,FLOTA Y EQUIPO DE TRANSPORTE,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52204001,Flota y equipo de transporte,gasto,D,5,auxiliar,,,522040,1,0,1,,,1,,
,,1,522045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52204501,Flota y equipo fluvial y/o maritimo,gasto,D,5,auxiliar,,,522045,1,0,1,,,1,,
,,1,522050,FLOTA Y EQUIPO AEREO,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52205001,Flota y equipo aereo,gasto,D,5,auxiliar,,,522050,1,0,1,,,1,,
,,1,522055,FLOTA Y EQUIPO FERREO,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52205501,Flota y equipo ferreo,gasto,D,5,auxiliar,,,522055,1,0,1,,,1,,
,,1,522060,ACUEDUCTOS- PLANTAS Y REDES,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52206001,Acueductos- plantas y redes,gasto,D,5,auxiliar,,,522060,1,0,1,,,1,,
,,1,522065,AERODROMOS,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52206501,Aerodromos,gasto,D,5,auxiliar,,,522065,1,0,1,,,1,,
,,1,522070,SEMOVIENTES,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52207001,Semovientes,gasto,D,5,auxiliar,,,522070,1,0,1,,,1,,
,,1,522095,OTROS,gasto,D,4,subcuenta,,,5220,0,0,1,,,1,,
,,1,52209501,Otros,gasto,D,5,auxiliar,,,522095,1,0,1,,,1,,
,,1,5225,CONTRIBUCIONES Y AFILIACIONES,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,522505,CONTRIBUCIONES,gasto,D,4,subcuenta,,,5225,0,0,1,,,1,,
,,1,52250501,Contribuciones,gasto,D,5,auxiliar,,,522505,1,0,1,,,1,,
,,1,522510,AFILIACIONES Y SOSTENIMIENTO,gasto,D,4,subcuenta,,,5225,0,0,1,,,1,,
,,1,52251001,Afiliaciones y sostenimiento,gasto,D,5,auxiliar,,,522510,1,0,1,,,1,,
,,1,5230,SEGUROS,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,523005,MANEJO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52300501,Manejo,gasto,D,5,auxiliar,,,523005,1,0,1,,,1,,
,,1,523010,CUMPLIMIENTO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52301001,Cumplimiento,gasto,D,5,auxiliar,,,523010,1,0,1,,,1,,
,,1,523015,CORRIENTE DEBIL,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52301501,Corriente debil,gasto,D,5,auxiliar,,,523015,1,0,1,,,1,,
,,1,523020,VIDA COLECTIVA,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52302001,Vida colectiva,gasto,D,5,auxiliar,,,523020,1,0,1,,,1,,
,,1,523025,INCENDIO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52302501,Incendio,gasto,D,5,auxiliar,,,523025,1,0,1,,,1,,
,,1,523030,TERREMOTO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52303001,Terremoto,gasto,D,5,auxiliar,,,523030,1,0,1,,,1,,
,,1,523035,SUSTRACCION Y HURTO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52303501,Sustraccion y hurto,gasto,D,5,auxiliar,,,523035,1,0,1,,,1,,
,,1,523040,FLOTA Y EQUIPO DE TRANSPORTE,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52304001,Flota y equipo de transporte,gasto,D,5,auxiliar,,,523040,1,0,1,,,1,,
,,1,523045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52304501,Flota y equipo fluvial y/o maritimo,gasto,D,5,auxiliar,,,523045,1,0,1,,,1,,
,,1,523050,FLOTA Y EQUIPO AEREO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52305001,Flota y equipo aereo,gasto,D,5,auxiliar,,,523050,1,0,1,,,1,,
,,1,523055,FLOTA Y EQUIPO FERREO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52305501,Flota y equipo ferreo,gasto,D,5,auxiliar,,,523055,1,0,1,,,1,,
,,1,523060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52306001,Responsabilidad civil y extracontractual,gasto,D,5,auxiliar,,,523060,1,0,1,,,1,,
,,1,523065,VUELO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52306501,Vuelo,gasto,D,5,auxiliar,,,523065,1,0,1,,,1,,
,,1,523070,ROTURA DE MAQUINARIA,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52307001,Rotura de maquinaria,gasto,D,5,auxiliar,,,523070,1,0,1,,,1,,
,,1,523075,OBLIGATORIO ACCIDENTE DE TRANSITO,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52307501,Obligatorio accidente de transito,gasto,D,5,auxiliar,,,523075,1,0,1,,,1,,
,,1,523080,LUCRO CESANTE,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52308001,Lucro cesante,gasto,D,5,auxiliar,,,523080,1,0,1,,,1,,
,,1,523095,OTROS,gasto,D,4,subcuenta,,,5230,0,0,1,,,1,,
,,1,52309501,Otros,gasto,D,5,auxiliar,,,523095,1,0,1,,,1,,
,,1,5235,SERVICIOS,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,523505,ASEO Y VIGILANCIA,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52350501,Aseo y vigilancia,gasto,D,5,auxiliar,,,523505,1,0,1,,,1,,
,,1,523510,TEMPORALES,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52351001,Temporales,gasto,D,5,auxiliar,,,523510,1,0,1,,,1,,
,,1,523515,ASISTENCIA TECNICA,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52351501,Asistencia tecnica,gasto,D,5,auxiliar,,,523515,1,0,1,,,1,,
,,1,523520,PROCESAMIENTO ELECTRONICO DE DATOS,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52352001,Procesamiento electronico de datos,gasto,D,5,auxiliar,,,523520,1,0,1,,,1,,
,,1,523525,ACUEDUCTO Y ALCANTARILLADO,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52352501,Acueducto y alcantarillado,gasto,D,5,auxiliar,,,523525,1,0,1,,,1,,
,,1,523530,ENERGIA ELECTRICA,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52353001,Energia electrica,gasto,D,5,auxiliar,,,523530,1,0,1,,,1,,
,,1,523535,TELEFONO,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52353501,Telefono,gasto,D,5,auxiliar,,,523535,1,0,1,,,1,,
,,1,523540,CORREO- PORTES Y TELEGRAMAS,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52354001,Correo- portes y telegramas,gasto,D,5,auxiliar,,,523540,1,0,1,,,1,,
,,1,523545,FAX Y TELEX,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52354501,Fax y telex,gasto,D,5,auxiliar,,,523545,1,0,1,,,1,,
,,1,523550,TRANSPORTE- FLETES Y ACARREOS,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52355001,Transporte- fletes y acarreos,gasto,D,5,auxiliar,,,523550,1,0,1,,,1,,
,,1,523555,GAS,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52355501,Gas,gasto,D,5,auxiliar,,,523555,1,0,1,,,1,,
,,1,523560,PUBLICIDAD- PROPAGANDA Y PROMOCION,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52356001,Publicidad- propaganda y promocion,gasto,D,5,auxiliar,,,523560,1,0,1,,,1,,
,,1,523595,OTROS,gasto,D,4,subcuenta,,,5235,0,0,1,,,1,,
,,1,52359501,Otros,gasto,D,5,auxiliar,,,523595,1,0,1,,,1,,
,,1,5240,GASTOS LEGALES,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,524005,NOTARIALES,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52400501,Notariales,gasto,D,5,auxiliar,,,524005,1,0,1,,,1,,
,,1,524010,REGISTRO MERCANTIL,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52401001,Registro mercantil,gasto,D,5,auxiliar,,,524010,1,0,1,,,1,,
,,1,524015,TRAMITES Y LICENCIAS,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52401501,Tramites y licencias,gasto,D,5,auxiliar,,,524015,1,0,1,,,1,,
,,1,524020,ADUANEROS,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52402001,Aduaneros,gasto,D,5,auxiliar,,,524020,1,0,1,,,1,,
,,1,524025,CONSULARES,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52402501,Consulares,gasto,D,5,auxiliar,,,524025,1,0,1,,,1,,
,,1,524095,OTROS,gasto,D,4,subcuenta,,,5240,0,0,1,,,1,,
,,1,52409501,Otros,gasto,D,5,auxiliar,,,524095,1,0,1,,,1,,
,,1,5245,MANTENIMIENTO Y REPARACIONES,gasto,D,3,cuenta,,,52,0,0,1,,,1,,
,,1,524505,TERRENOS,gasto,D,4,subcuenta,,,5245,0,0,1,,,1,,
,,1,52450501,Terrenos,gasto,D,5,auxiliar,,,524505,1,0,1,,,1,,
,,1,524510,CONSTRUCCIONES Y EDIFICACIONES,gasto,D,4,subcuenta,,,5245,0,0,1,,,1,,
